OriginID,BranchID,prob,expected_cust,distance_km,StoreAttr
368,2,0.17526931291836348,3089.121640186156,10.464930136148133,279304.0
368,3,0.020501166199091023,361.3330542589793,28.467788602913014,197907.0
368,4,0.012492828102917772,220.18609531392573,37.74880404960006,200416.0
368,5,0.01461287265234419,257.55188049756634,36.75774932408832,223465.0
368,6,0.044386904014906414,782.3191832627256,14.12479155168193,121358.0
368,7,0.6415199023989072,11306.78827978074,3.596317812828438,149486.0
368,8,0.007640462169570771,134.66314573868485,37.85578960238192,123198.0
368,9,0.0028808573214384853,50.775110290353304,82.45009945294807,188587.0
368,10,0.0016980724044833985,29.9285261290199,76.28634719714594,96651.0
368,11,0.000294568731042278,5.19177388462015,183.88895783976307,81702.0
368,12,7.952232343607835e-05,1.401580950560881,345.0765676114695,68483.0
368,13,0.0011070068619514605,19.510995941894492,103.00576968768183,108180.0
368,14,0.0013476271652715398,23.751928787910888,79.57783793230249,82764.0
368,15,9.995743530090816e-05,1.7617497971785063,331.31979747028737,80003.0
369,1,0.09290104088445889,1583.2195387529482,26.11511877104298,239199.0
369,2,0.3777439127383785,6437.511760887446,13.057474087445934,279304.0
369,3,0.034918942076443665,595.0886108667529,40.481760692702245,197907.0
369,4,0.02416442543797798,411.8101383140207,50.01770353910179,200416.0
369,5,0.027260452078996435,464.57262433025727,49.693756387391666,223465.0
369,6,0.04701459320148391,801.2226973396888,26.15179004840064,121358.0
369,7,0.3269043168838169,5571.103368334007,9.998039096934466,149486.0
369,8,0.049352589390148326,841.0668283869078,25.669802319284933,123198.0
369,9,0.007347938673111409,125.22357086716463,93.68583276741886,188587.0
369,10,0.0048073486745232675,81.92683611122553,81.80121515331176,96651.0
369,11,0.0008367338652380488,14.259618531386828,196.81686836524122,81702.0
369,12,0.0002388496871206171,4.070476367909556,358.06205061116873,68483.0
369,13,0.0028694249531852688,48.90074005218335,115.99919212252972,108180.0
369,14,0.0032947760605060153,56.14957362314351,92.57425427061126,82764.0
369,15,0.0003446553946107636,5.873617234956633,318.4148732698614,80003.0
370,1,0.01783602670747767,384.188015279069,13.718388206917387,239199.0
370,2,0.9480463886632471,20420.919211806344,1.644649158186459,279304.0
370,3,0.003966466529126101,85.4376890373762,28.46432770248345,197907.0
370,4,0.0023738017352645338,51.13168937759806,38.12473305172952,200416.0
